Provider,service_name,application_service,Cost,Environment,Team,Date,Account_ID
AWS,EC2,indexer,3.1287,prod,search,2026-07-16T09:00:00Z,444455556666
AWS,EC2,indexer,2.8306,prod,search,2026-07-16T10:00:00Z,444455556666
AWS,EC2,indexer,3.5872,prod,search,2026-07-16T11:00:00Z,444455556666
AWS,EC2,indexer,3.5068,prod,search,2026-07-16T12:00:00Z,444455556666
AWS,EC2,indexer,3.2067,prod,search,2026-07-16T13:00:00Z,444455556666
AWS,EC2,indexer,3.5013,prod,search,2026-07-16T14:00:00Z,444455556666
AWS,EC2,indexer,3.4683,prod,search,2026-07-16T15:00:00Z,444455556666
AWS,EC2,indexer,3.0525,prod,search,2026-07-16T16:00:00Z,444455556666
AWS,EC2,indexer,2.9765,prod,search,2026-07-16T17:00:00Z,444455556666
AWS,EC2,indexer,2.3313,prod,search,2026-07-16T18:00:00Z,444455556666
AWS,EC2,indexer,2.2532,prod,search,2026-07-16T19:00:00Z,444455556666
AWS,EC2,indexer,2.0253,prod,search,2026-07-16T20:00:00Z,444455556666
AWS,EC2,indexer,2.1141,prod,search,2026-07-16T21:00:00Z,444455556666
AWS,EC2,indexer,2.2830,prod,search,2026-07-16T22:00:00Z,444455556666
AWS,EC2,indexer,2.3714,prod,search,2026-07-16T23:00:00Z,444455556666
AWS,EC2,indexer,2.2510,prod,search,2026-07-17T00:00:00Z,444455556666
AWS,EC2,indexer,2.2038,prod,search,2026-07-17T01:00:00Z,444455556666
AWS,EC2,indexer,2.3377,prod,search,2026-07-17T02:00:00Z,444455556666
AWS,EC2,indexer,2.3150,prod,search,2026-07-17T03:00:00Z,444455556666
AWS,EC2,indexer,2.4525,prod,search,2026-07-17T04:00:00Z,444455556666
AWS,EC2,indexer,2.3552,prod,search,2026-07-17T05:00:00Z,444455556666
AWS,EC2,indexer,2.2535,prod,search,2026-07-17T06:00:00Z,444455556666
AWS,EC2,indexer,2.0778,prod,search,2026-07-17T07:00:00Z,444455556666
AWS,EC2,indexer,2.3303,prod,search,2026-07-17T08:00:00Z,444455556666
AWS,EC2,indexer,2.9998,prod,search,2026-07-17T09:00:00Z,444455556666
AWS,EC2,indexer,3.0959,prod,search,2026-07-17T10:00:00Z,444455556666
AWS,EC2,indexer,3.4492,prod,search,2026-07-17T11:00:00Z,444455556666
AWS,EC2,indexer,3.6708,prod,search,2026-07-17T12:00:00Z,444455556666
AWS,EC2,indexer,3.5872,prod,search,2026-07-17T13:00:00Z,444455556666
AWS,EC2,indexer,3.7173,prod,search,2026-07-17T14:00:00Z,444455556666
AWS,EC2,indexer,3.3637,prod,search,2026-07-17T15:00:00Z,444455556666
AWS,EC2,indexer,3.2361,prod,search,2026-07-17T16:00:00Z,444455556666
AWS,EC2,indexer,2.9758,prod,search,2026-07-17T17:00:00Z,444455556666
AWS,EC2,indexer,2.3168,prod,search,2026-07-17T18:00:00Z,444455556666
AWS,EC2,indexer,2.2869,prod,search,2026-07-17T19:00:00Z,444455556666
AWS,EC2,indexer,2.1993,prod,search,2026-07-17T20:00:00Z,444455556666
AWS,EC2,indexer,2.2004,prod,search,2026-07-17T21:00:00Z,444455556666
AWS,EC2,indexer,2.0234,prod,search,2026-07-17T22:00:00Z,444455556666
AWS,EC2,indexer,2.4558,prod,search,2026-07-17T23:00:00Z,444455556666
AWS,EC2,indexer,1.7169,prod,search,2026-07-18T00:00:00Z,444455556666
AWS,EC2,indexer,1.6558,prod,search,2026-07-18T01:00:00Z,444455556666
AWS,EC2,indexer,1.5480,prod,search,2026-07-18T02:00:00Z,444455556666
AWS,EC2,indexer,1.6726,prod,search,2026-07-18T03:00:00Z,444455556666
AWS,EC2,indexer,1.4578,prod,search,2026-07-18T04:00:00Z,444455556666
AWS,EC2,indexer,1.6094,prod,search,2026-07-18T05:00:00Z,444455556666
AWS,EC2,indexer,1.7064,prod,search,2026-07-18T06:00:00Z,444455556666
AWS,EC2,indexer,1.6151,prod,search,2026-07-18T07:00:00Z,444455556666
AWS,EC2,indexer,1.6933,prod,search,2026-07-18T08:00:00Z,444455556666
AWS,EC2,indexer,2.0694,prod,search,2026-07-18T09:00:00Z,444455556666
AWS,EC2,indexer,2.1583,prod,search,2026-07-18T10:00:00Z,444455556666
AWS,EC2,indexer,2.1038,prod,search,2026-07-18T11:00:00Z,444455556666
AWS,EC2,indexer,2.3795,prod,search,2026-07-18T12:00:00Z,444455556666
AWS,EC2,indexer,2.2291,prod,search,2026-07-18T13:00:00Z,444455556666
AWS,EC2,indexer,2.1903,prod,search,2026-07-18T14:00:00Z,444455556666
AWS,EC2,indexer,2.4972,prod,search,2026-07-18T15:00:00Z,444455556666
AWS,EC2,indexer,2.0497,prod,search,2026-07-18T16:00:00Z,444455556666
AWS,EC2,indexer,1.8107,prod,search,2026-07-18T17:00:00Z,444455556666
AWS,EC2,indexer,1.8296,prod,search,2026-07-18T18:00:00Z,444455556666
AWS,EC2,indexer,1.4294,prod,search,2026-07-18T19:00:00Z,444455556666
AWS,EC2,indexer,1.4510,prod,search,2026-07-18T20:00:00Z,444455556666
AWS,EC2,indexer,1.5107,prod,search,2026-07-18T21:00:00Z,444455556666
AWS,EC2,indexer,1.4491,prod,search,2026-07-18T22:00:00Z,444455556666
AWS,EC2,indexer,1.4349,prod,search,2026-07-18T23:00:00Z,444455556666
AWS,EC2,indexer,1.7114,prod,search,2026-07-19T00:00:00Z,444455556666
AWS,EC2,indexer,1.6281,prod,search,2026-07-19T01:00:00Z,444455556666
AWS,EC2,indexer,1.4927,prod,search,2026-07-19T02:00:00Z,444455556666
AWS,EC2,indexer,1.5675,prod,search,2026-07-19T03:00:00Z,444455556666
AWS,EC2,indexer,1.5200,prod,search,2026-07-19T04:00:00Z,444455556666
AWS,EC2,indexer,1.4943,prod,search,2026-07-19T05:00:00Z,444455556666
AWS,EC2,indexer,1.7206,prod,search,2026-07-19T06:00:00Z,444455556666
AWS,EC2,indexer,1.4439,prod,search,2026-07-19T07:00:00Z,444455556666
AWS,EC2,indexer,1.7217,prod,search,2026-07-19T08:00:00Z,444455556666
AWS,EC2,indexer,2.1898,prod,search,2026-07-19T09:00:00Z,444455556666
AWS,EC2,indexer,2.2152,prod,search,2026-07-19T10:00:00Z,444455556666
AWS,EC2,indexer,2.5535,prod,search,2026-07-19T11:00:00Z,444455556666
AWS,EC2,indexer,2.4131,prod,search,2026-07-19T12:00:00Z,444455556666
AWS,EC2,indexer,2.6207,prod,search,2026-07-19T13:00:00Z,444455556666
AWS,EC2,indexer,2.1986,prod,search,2026-07-19T14:00:00Z,444455556666
AWS,EC2,indexer,2.4335,prod,search,2026-07-19T15:00:00Z,444455556666
AWS,EC2,indexer,2.2448,prod,search,2026-07-19T16:00:00Z,444455556666
AWS,EC2,indexer,1.8109,prod,search,2026-07-19T17:00:00Z,444455556666
AWS,EC2,indexer,1.8094,prod,search,2026-07-19T18:00:00Z,444455556666
AWS,EC2,indexer,1.5150,prod,search,2026-07-19T19:00:00Z,444455556666
AWS,EC2,indexer,1.5122,prod,search,2026-07-19T20:00:00Z,444455556666
AWS,EC2,indexer,1.6254,prod,search,2026-07-19T21:00:00Z,444455556666
AWS,EC2,indexer,1.5692,prod,search,2026-07-19T22:00:00Z,444455556666
AWS,EC2,indexer,1.4749,prod,search,2026-07-19T23:00:00Z,444455556666
AWS,EC2,indexer,2.1870,prod,search,2026-07-20T00:00:00Z,444455556666
AWS,EC2,indexer,2.2767,prod,search,2026-07-20T01:00:00Z,444455556666
AWS,EC2,indexer,2.1811,prod,search,2026-07-20T02:00:00Z,444455556666
AWS,EC2,indexer,2.1489,prod,search,2026-07-20T03:00:00Z,444455556666
AWS,EC2,indexer,2.2655,prod,search,2026-07-20T04:00:00Z,444455556666
AWS,EC2,indexer,2.2673,prod,search,2026-07-20T05:00:00Z,444455556666
AWS,EC2,indexer,2.0261,prod,search,2026-07-20T06:00:00Z,444455556666
AWS,EC2,indexer,2.3203,prod,search,2026-07-20T07:00:00Z,444455556666
AWS,EC2,indexer,2.4928,prod,search,2026-07-20T08:00:00Z,444455556666
AWS,EC2,indexer,2.6898,prod,search,2026-07-20T09:00:00Z,444455556666
AWS,EC2,indexer,3.3329,prod,search,2026-07-20T10:00:00Z,444455556666
AWS,EC2,indexer,3.3464,prod,search,2026-07-20T11:00:00Z,444455556666
AWS,EC2,indexer,3.6737,prod,search,2026-07-20T12:00:00Z,444455556666
AWS,EC2,indexer,3.1787,prod,search,2026-07-20T13:00:00Z,444455556666
AWS,EC2,indexer,3.1758,prod,search,2026-07-20T14:00:00Z,444455556666
AWS,EC2,indexer,3.4265,prod,search,2026-07-20T15:00:00Z,444455556666
AWS,EC2,indexer,3.3965,prod,search,2026-07-20T16:00:00Z,444455556666
AWS,EC2,indexer,2.6147,prod,search,2026-07-20T17:00:00Z,444455556666
AWS,EC2,indexer,2.3719,prod,search,2026-07-20T18:00:00Z,444455556666
AWS,EC2,indexer,2.0550,prod,search,2026-07-20T19:00:00Z,444455556666
AWS,EC2,indexer,2.3921,prod,search,2026-07-20T20:00:00Z,444455556666
AWS,EC2,indexer,2.3284,prod,search,2026-07-20T21:00:00Z,444455556666
AWS,EC2,indexer,2.3644,prod,search,2026-07-20T22:00:00Z,444455556666
AWS,EC2,indexer,2.0585,prod,search,2026-07-20T23:00:00Z,444455556666
AWS,EC2,indexer,2.0393,prod,search,2026-07-21T00:00:00Z,444455556666
AWS,EC2,indexer,2.0687,prod,search,2026-07-21T01:00:00Z,444455556666
AWS,EC2,indexer,2.4038,prod,search,2026-07-21T02:00:00Z,444455556666
AWS,EC2,indexer,2.1983,prod,search,2026-07-21T03:00:00Z,444455556666
AWS,EC2,indexer,2.3285,prod,search,2026-07-21T04:00:00Z,444455556666
AWS,EC2,indexer,2.0530,prod,search,2026-07-21T05:00:00Z,444455556666
AWS,EC2,indexer,2.1100,prod,search,2026-07-21T06:00:00Z,444455556666
AWS,EC2,indexer,2.4175,prod,search,2026-07-21T07:00:00Z,444455556666
AWS,EC2,indexer,2.4874,prod,search,2026-07-21T08:00:00Z,444455556666
AWS,EC2,indexer,3.0992,prod,search,2026-07-21T09:00:00Z,444455556666
AWS,EC2,indexer,3.2499,prod,search,2026-07-21T10:00:00Z,444455556666
AWS,EC2,indexer,3.5678,prod,search,2026-07-21T11:00:00Z,444455556666
AWS,EC2,indexer,3.7133,prod,search,2026-07-21T12:00:00Z,444455556666
AWS,EC2,indexer,3.4176,prod,search,2026-07-21T13:00:00Z,444455556666
AWS,EC2,indexer,3.5864,prod,search,2026-07-21T14:00:00Z,444455556666
AWS,EC2,indexer,3.2438,prod,search,2026-07-21T15:00:00Z,444455556666
AWS,EC2,indexer,3.2622,prod,search,2026-07-21T16:00:00Z,444455556666
AWS,EC2,indexer,2.9276,prod,search,2026-07-21T17:00:00Z,444455556666
AWS,EC2,indexer,2.7399,prod,search,2026-07-21T18:00:00Z,444455556666
AWS,EC2,indexer,2.3758,prod,search,2026-07-21T19:00:00Z,444455556666
AWS,EC2,indexer,2.1652,prod,search,2026-07-21T20:00:00Z,444455556666
AWS,EC2,indexer,2.4096,prod,search,2026-07-21T21:00:00Z,444455556666
AWS,EC2,indexer,2.3639,prod,search,2026-07-21T22:00:00Z,444455556666
AWS,EC2,indexer,2.0844,prod,search,2026-07-21T23:00:00Z,444455556666
AWS,EC2,indexer,2.2809,prod,search,2026-07-22T00:00:00Z,444455556666
AWS,EC2,indexer,2.0515,prod,search,2026-07-22T01:00:00Z,444455556666
AWS,EC2,indexer,2.0982,prod,search,2026-07-22T02:00:00Z,444455556666
AWS,EC2,indexer,2.1714,prod,search,2026-07-22T03:00:00Z,444455556666
AWS,EC2,indexer,2.1200,prod,search,2026-07-22T04:00:00Z,444455556666
AWS,EC2,indexer,2.1147,prod,search,2026-07-22T05:00:00Z,444455556666
AWS,EC2,indexer,2.2498,prod,search,2026-07-22T06:00:00Z,444455556666
AWS,EC2,indexer,2.1341,prod,search,2026-07-22T07:00:00Z,444455556666
AWS,EC2,indexer,2.3339,prod,search,2026-07-22T08:00:00Z,444455556666
AWS,EC2,indexer,2.7024,prod,search,2026-07-22T09:00:00Z,444455556666
AWS,EC2,indexer,3.2422,prod,search,2026-07-22T10:00:00Z,444455556666
AWS,EC2,indexer,3.2893,prod,search,2026-07-22T11:00:00Z,444455556666
AWS,EC2,indexer,3.2472,prod,search,2026-07-22T12:00:00Z,444455556666
AWS,EC2,indexer,3.6333,prod,search,2026-07-22T13:00:00Z,444455556666
AWS,EC2,indexer,3.1838,prod,search,2026-07-22T14:00:00Z,444455556666
AWS,EC2,indexer,3.4828,prod,search,2026-07-22T15:00:00Z,444455556666
AWS,EC2,indexer,3.0258,prod,search,2026-07-22T16:00:00Z,444455556666
AWS,EC2,indexer,2.7913,prod,search,2026-07-22T17:00:00Z,444455556666
AWS,EC2,indexer,2.7584,prod,search,2026-07-22T18:00:00Z,444455556666
AWS,EC2,indexer,2.2509,prod,search,2026-07-22T19:00:00Z,444455556666
AWS,EC2,indexer,2.0851,prod,search,2026-07-22T20:00:00Z,444455556666
AWS,EC2,indexer,2.1149,prod,search,2026-07-22T21:00:00Z,444455556666
AWS,EC2,indexer,2.1110,prod,search,2026-07-22T22:00:00Z,444455556666
AWS,EC2,indexer,2.4469,prod,search,2026-07-22T23:00:00Z,444455556666
AWS,EC2,indexer,2.0262,prod,search,2026-07-23T00:00:00Z,444455556666
AWS,EC2,indexer,2.4335,prod,search,2026-07-23T01:00:00Z,444455556666
AWS,EC2,indexer,2.2280,prod,search,2026-07-23T02:00:00Z,444455556666
AWS,EC2,indexer,2.3708,prod,search,2026-07-23T03:00:00Z,444455556666
AWS,EC2,indexer,2.4090,prod,search,2026-07-23T04:00:00Z,444455556666
AWS,EC2,indexer,2.0674,prod,search,2026-07-23T05:00:00Z,444455556666
AWS,EC2,indexer,2.2256,prod,search,2026-07-23T06:00:00Z,444455556666
AWS,EC2,indexer,2.1299,prod,search,2026-07-23T07:00:00Z,444455556666
AWS,EC2,indexer,2.8138,prod,search,2026-07-23T08:00:00Z,444455556666
AWS,EC2,indexer,3.1342,prod,search,2026-07-23T09:00:00Z,444455556666
AWS,EC2,indexer,3.0332,prod,search,2026-07-23T10:00:00Z,444455556666
AWS,EC2,indexer,3.1290,prod,search,2026-07-23T11:00:00Z,444455556666
AWS,EC2,indexer,3.7672,prod,search,2026-07-23T12:00:00Z,444455556666
AWS,EC2,indexer,3.4011,prod,search,2026-07-23T13:00:00Z,444455556666
AWS,EC2,indexer,3.1582,prod,search,2026-07-23T14:00:00Z,444455556666
AWS,EC2,indexer,3.6294,prod,search,2026-07-23T15:00:00Z,444455556666
AWS,EC2,indexer,2.8760,prod,search,2026-07-23T16:00:00Z,444455556666
AWS,EC2,indexer,2.8052,prod,search,2026-07-23T17:00:00Z,444455556666
AWS,EC2,indexer,2.7751,prod,search,2026-07-23T18:00:00Z,444455556666
AWS,EC2,indexer,2.3189,prod,search,2026-07-23T19:00:00Z,444455556666
AWS,EC2,indexer,2.0395,prod,search,2026-07-23T20:00:00Z,444455556666
AWS,EC2,indexer,2.1821,prod,search,2026-07-23T21:00:00Z,444455556666
AWS,EC2,indexer,2.3224,prod,search,2026-07-23T22:00:00Z,444455556666
AWS,EC2,indexer,2.4611,prod,search,2026-07-23T23:00:00Z,444455556666
AWS,EC2,indexer,2.1240,prod,search,2026-07-24T00:00:00Z,444455556666
AWS,EC2,indexer,2.1864,prod,search,2026-07-24T01:00:00Z,444455556666
AWS,EC2,indexer,2.1053,prod,search,2026-07-24T02:00:00Z,444455556666
AWS,EC2,indexer,2.0933,prod,search,2026-07-24T03:00:00Z,444455556666
AWS,EC2,indexer,2.2962,prod,search,2026-07-24T04:00:00Z,444455556666
AWS,EC2,indexer,2.1683,prod,search,2026-07-24T05:00:00Z,444455556666
AWS,EC2,indexer,2.3881,prod,search,2026-07-24T06:00:00Z,444455556666
AWS,EC2,indexer,2.3293,prod,search,2026-07-24T07:00:00Z,444455556666
AWS,EC2,indexer,2.3967,prod,search,2026-07-24T08:00:00Z,444455556666
AWS,EC2,indexer,3.0208,prod,search,2026-07-24T09:00:00Z,444455556666
AWS,EC2,indexer,2.9277,prod,search,2026-07-24T10:00:00Z,444455556666
AWS,EC2,indexer,3.5237,prod,search,2026-07-24T11:00:00Z,444455556666
AWS,EC2,indexer,3.2493,prod,search,2026-07-24T12:00:00Z,444455556666
AWS,EC2,indexer,3.4171,prod,search,2026-07-24T13:00:00Z,444455556666
AWS,EC2,indexer,3.3869,prod,search,2026-07-24T14:00:00Z,444455556666
AWS,EC2,indexer,3.2799,prod,search,2026-07-24T15:00:00Z,444455556666
AWS,EC2,indexer,3.2107,prod,search,2026-07-24T16:00:00Z,444455556666
AWS,EC2,indexer,3.0213,prod,search,2026-07-24T17:00:00Z,444455556666
AWS,EC2,indexer,2.6657,prod,search,2026-07-24T18:00:00Z,444455556666
AWS,EC2,indexer,2.2966,prod,search,2026-07-24T19:00:00Z,444455556666
AWS,EC2,indexer,2.2032,prod,search,2026-07-24T20:00:00Z,444455556666
AWS,EC2,indexer,2.3187,prod,search,2026-07-24T21:00:00Z,444455556666
AWS,EC2,indexer,2.2489,prod,search,2026-07-24T22:00:00Z,444455556666
AWS,EC2,indexer,2.0982,prod,search,2026-07-24T23:00:00Z,444455556666
AWS,EC2,indexer,1.4279,prod,search,2026-07-25T00:00:00Z,444455556666
AWS,EC2,indexer,1.4250,prod,search,2026-07-25T01:00:00Z,444455556666
AWS,EC2,indexer,1.5834,prod,search,2026-07-25T02:00:00Z,444455556666
AWS,EC2,indexer,1.7059,prod,search,2026-07-25T03:00:00Z,444455556666
AWS,EC2,indexer,1.5758,prod,search,2026-07-25T04:00:00Z,444455556666
AWS,EC2,indexer,1.7103,prod,search,2026-07-25T05:00:00Z,444455556666
AWS,EC2,indexer,1.6680,prod,search,2026-07-25T06:00:00Z,444455556666
AWS,EC2,indexer,1.5910,prod,search,2026-07-25T07:00:00Z,444455556666
AWS,EC2,indexer,1.7478,prod,search,2026-07-25T08:00:00Z,444455556666
AWS,EC2,indexer,2.1655,prod,search,2026-07-25T09:00:00Z,444455556666
AWS,EC2,indexer,2.2245,prod,search,2026-07-25T10:00:00Z,444455556666
AWS,EC2,indexer,2.2452,prod,search,2026-07-25T11:00:00Z,444455556666
AWS,EC2,indexer,2.2901,prod,search,2026-07-25T12:00:00Z,444455556666
AWS,EC2,indexer,2.4177,prod,search,2026-07-25T13:00:00Z,444455556666
AWS,EC2,indexer,2.5519,prod,search,2026-07-25T14:00:00Z,444455556666
AWS,EC2,indexer,2.1753,prod,search,2026-07-25T15:00:00Z,444455556666
AWS,EC2,indexer,2.1282,prod,search,2026-07-25T16:00:00Z,444455556666
AWS,EC2,indexer,2.1453,prod,search,2026-07-25T17:00:00Z,444455556666
AWS,EC2,indexer,1.6274,prod,search,2026-07-25T18:00:00Z,444455556666
AWS,EC2,indexer,1.5228,prod,search,2026-07-25T19:00:00Z,444455556666
AWS,EC2,indexer,1.5633,prod,search,2026-07-25T20:00:00Z,444455556666
AWS,EC2,indexer,1.4878,prod,search,2026-07-25T21:00:00Z,444455556666
AWS,EC2,indexer,1.5201,prod,search,2026-07-25T22:00:00Z,444455556666
AWS,EC2,indexer,1.5515,prod,search,2026-07-25T23:00:00Z,444455556666
AWS,EC2,indexer,1.5865,prod,search,2026-07-26T00:00:00Z,444455556666
AWS,EC2,indexer,1.4176,prod,search,2026-07-26T01:00:00Z,444455556666
AWS,EC2,indexer,1.6842,prod,search,2026-07-26T02:00:00Z,444455556666
AWS,EC2,indexer,1.7149,prod,search,2026-07-26T03:00:00Z,444455556666
AWS,EC2,indexer,1.5801,prod,search,2026-07-26T04:00:00Z,444455556666
AWS,EC2,indexer,1.4853,prod,search,2026-07-26T05:00:00Z,444455556666
AWS,EC2,indexer,1.7239,prod,search,2026-07-26T06:00:00Z,444455556666
AWS,EC2,indexer,1.4987,prod,search,2026-07-26T07:00:00Z,444455556666
AWS,EC2,indexer,1.8760,prod,search,2026-07-26T08:00:00Z,444455556666
AWS,EC2,indexer,2.2000,prod,search,2026-07-26T09:00:00Z,444455556666
AWS,EC2,indexer,2.0456,prod,search,2026-07-26T10:00:00Z,444455556666
AWS,EC2,indexer,2.3025,prod,search,2026-07-26T11:00:00Z,444455556666
AWS,EC2,indexer,2.6473,prod,search,2026-07-26T12:00:00Z,444455556666
AWS,EC2,indexer,2.4767,prod,search,2026-07-26T13:00:00Z,444455556666
AWS,EC2,indexer,2.5795,prod,search,2026-07-26T14:00:00Z,444455556666
AWS,EC2,indexer,2.4114,prod,search,2026-07-26T15:00:00Z,444455556666
AWS,EC2,indexer,0.4200,dev2,search,2026-07-13T07:00:00Z,444455556666
AWS,EC2,indexer,0.4364,dev2,search,2026-07-13T08:00:00Z,444455556666
AWS,EC2,indexer,0.5010,dev2,search,2026-07-13T09:00:00Z,444455556666
AWS,EC2,indexer,0.5868,dev2,search,2026-07-13T10:00:00Z,444455556666
AWS,EC2,indexer,0.5849,dev2,search,2026-07-13T11:00:00Z,444455556666
AWS,EC2,indexer,0.6761,dev2,search,2026-07-13T12:00:00Z,444455556666
AWS,EC2,indexer,0.6195,dev2,search,2026-07-13T13:00:00Z,444455556666
AWS,EC2,indexer,0.6220,dev2,search,2026-07-13T14:00:00Z,444455556666
AWS,EC2,indexer,0.6474,dev2,search,2026-07-13T15:00:00Z,444455556666
AWS,EC2,indexer,0.5629,dev2,search,2026-07-13T16:00:00Z,444455556666
AWS,EC2,indexer,0.4949,dev2,search,2026-07-13T17:00:00Z,444455556666
AWS,EC2,indexer,0.4261,dev2,search,2026-07-13T18:00:00Z,444455556666
AWS,EC2,indexer,0.3732,dev2,search,2026-07-14T07:00:00Z,444455556666
AWS,EC2,indexer,0.4469,dev2,search,2026-07-14T08:00:00Z,444455556666
AWS,EC2,indexer,0.5629,dev2,search,2026-07-14T09:00:00Z,444455556666
AWS,EC2,indexer,0.5936,dev2,search,2026-07-14T10:00:00Z,444455556666
AWS,EC2,indexer,0.6345,dev2,search,2026-07-14T11:00:00Z,444455556666
AWS,EC2,indexer,0.6102,dev2,search,2026-07-14T12:00:00Z,444455556666
AWS,EC2,indexer,0.6696,dev2,search,2026-07-14T13:00:00Z,444455556666
AWS,EC2,indexer,0.6481,dev2,search,2026-07-14T14:00:00Z,444455556666
AWS,EC2,indexer,0.5816,dev2,search,2026-07-14T15:00:00Z,444455556666
AWS,EC2,indexer,0.6097,dev2,search,2026-07-14T16:00:00Z,444455556666
AWS,EC2,indexer,0.5632,dev2,search,2026-07-14T17:00:00Z,444455556666
AWS,EC2,indexer,0.4295,dev2,search,2026-07-14T18:00:00Z,444455556666
AWS,EC2,indexer,0.4395,dev2,search,2026-07-15T07:00:00Z,444455556666
AWS,EC2,indexer,0.4618,dev2,search,2026-07-15T08:00:00Z,444455556666
AWS,EC2,indexer,0.4639,dev2,search,2026-07-15T09:00:00Z,444455556666
AWS,EC2,indexer,0.5340,dev2,search,2026-07-15T10:00:00Z,444455556666
AWS,EC2,indexer,0.5410,dev2,search,2026-07-15T11:00:00Z,444455556666
AWS,EC2,indexer,0.6261,dev2,search,2026-07-15T12:00:00Z,444455556666
AWS,EC2,indexer,0.6346,dev2,search,2026-07-15T13:00:00Z,444455556666
AWS,EC2,indexer,0.5775,dev2,search,2026-07-15T14:00:00Z,444455556666
AWS,EC2,indexer,0.5746,dev2,search,2026-07-15T15:00:00Z,444455556666
AWS,EC2,indexer,0.6104,dev2,search,2026-07-15T16:00:00Z,444455556666
AWS,EC2,indexer,0.5390,dev2,search,2026-07-15T17:00:00Z,444455556666
AWS,EC2,indexer,0.4250,dev2,search,2026-07-15T18:00:00Z,444455556666
AWS,EC2,indexer,0.3856,dev2,search,2026-07-16T07:00:00Z,444455556666
AWS,EC2,indexer,0.4346,dev2,search,2026-07-16T08:00:00Z,444455556666
AWS,EC2,indexer,0.4743,dev2,search,2026-07-16T09:00:00Z,444455556666
AWS,EC2,indexer,0.5714,dev2,search,2026-07-16T10:00:00Z,444455556666
AWS,EC2,indexer,0.6411,dev2,search,2026-07-16T11:00:00Z,444455556666
AWS,EC2,indexer,0.6350,dev2,search,2026-07-16T12:00:00Z,444455556666
AWS,EC2,indexer,0.6524,dev2,search,2026-07-16T13:00:00Z,444455556666
AWS,EC2,indexer,0.6483,dev2,search,2026-07-16T14:00:00Z,444455556666
AWS,EC2,indexer,0.6409,dev2,search,2026-07-16T15:00:00Z,444455556666
AWS,EC2,indexer,0.6139,dev2,search,2026-07-16T16:00:00Z,444455556666
AWS,EC2,indexer,0.5187,dev2,search,2026-07-16T17:00:00Z,444455556666
AWS,EC2,indexer,0.4807,dev2,search,2026-07-16T18:00:00Z,444455556666
AWS,EC2,indexer,0.4214,dev2,search,2026-07-17T07:00:00Z,444455556666
AWS,EC2,indexer,0.5025,dev2,search,2026-07-17T08:00:00Z,444455556666
AWS,EC2,indexer,0.5364,dev2,search,2026-07-17T09:00:00Z,444455556666
AWS,EC2,indexer,0.5826,dev2,search,2026-07-17T10:00:00Z,444455556666
AWS,EC2,indexer,0.6500,dev2,search,2026-07-17T11:00:00Z,444455556666
AWS,EC2,indexer,0.5900,dev2,search,2026-07-17T12:00:00Z,444455556666
AWS,EC2,indexer,0.6403,dev2,search,2026-07-17T13:00:00Z,444455556666
AWS,EC2,indexer,0.6753,dev2,search,2026-07-17T14:00:00Z,444455556666
AWS,EC2,indexer,0.6181,dev2,search,2026-07-17T15:00:00Z,444455556666
AWS,EC2,indexer,0.5233,dev2,search,2026-07-17T16:00:00Z,444455556666
AWS,EC2,indexer,0.5513,dev2,search,2026-07-17T17:00:00Z,444455556666
AWS,EC2,indexer,0.4332,dev2,search,2026-07-17T18:00:00Z,444455556666
AWS,EC2,indexer,0.3618,dev2,search,2026-07-20T07:00:00Z,444455556666
AWS,EC2,indexer,0.4919,dev2,search,2026-07-20T08:00:00Z,444455556666
AWS,EC2,indexer,0.5542,dev2,search,2026-07-20T09:00:00Z,444455556666
AWS,EC2,indexer,0.5258,dev2,search,2026-07-20T10:00:00Z,444455556666
AWS,EC2,indexer,0.6138,dev2,search,2026-07-20T11:00:00Z,444455556666
AWS,EC2,indexer,0.6185,dev2,search,2026-07-20T12:00:00Z,444455556666
AWS,EC2,indexer,0.5682,dev2,search,2026-07-20T13:00:00Z,444455556666
AWS,EC2,indexer,0.6243,dev2,search,2026-07-20T14:00:00Z,444455556666
AWS,EC2,indexer,0.6377,dev2,search,2026-07-20T15:00:00Z,444455556666
AWS,EC2,indexer,0.5097,dev2,search,2026-07-20T16:00:00Z,444455556666
AWS,EC2,indexer,0.4988,dev2,search,2026-07-20T17:00:00Z,444455556666
AWS,EC2,indexer,0.4926,dev2,search,2026-07-20T18:00:00Z,444455556666
AWS,EC2,indexer,0.4226,dev2,search,2026-07-21T07:00:00Z,444455556666
AWS,EC2,indexer,0.4695,dev2,search,2026-07-21T08:00:00Z,444455556666
AWS,EC2,indexer,0.5089,dev2,search,2026-07-21T09:00:00Z,444455556666
AWS,EC2,indexer,0.6141,dev2,search,2026-07-21T10:00:00Z,444455556666
AWS,EC2,indexer,0.6392,dev2,search,2026-07-21T11:00:00Z,444455556666
AWS,EC2,indexer,0.6213,dev2,search,2026-07-21T12:00:00Z,444455556666
AWS,EC2,indexer,0.6873,dev2,search,2026-07-21T13:00:00Z,444455556666
AWS,EC2,indexer,0.6565,dev2,search,2026-07-21T14:00:00Z,444455556666
AWS,EC2,indexer,0.6474,dev2,search,2026-07-21T15:00:00Z,444455556666
AWS,EC2,indexer,0.5077,dev2,search,2026-07-21T16:00:00Z,444455556666
AWS,EC2,indexer,0.5319,dev2,search,2026-07-21T17:00:00Z,444455556666
